feature_1,feature_2,correlation
profileRawAmountPercentile90,profileRawStdSessionAction0Count,0.006810132033197459
profileSessionAction0CountZScore,amountMod1,0.0067235499383958425
amountMod1,profileSessionAction0CountZScore,0.0067235499383958425
maritalStatusSingle,profileSessionAction0CountZScore,-0.006697951066068035
profileSessionAction0CountZScore,maritalStatusSingle,-0.006697951066068035
accountTypeSavings,amountMod500,0.0066678245197769204
amountMod500,accountTypeSavings,0.0066678245197769204
profileRawStdSessionAction0Count,hour,-0.006623835590820543
hour,profileRawStdSessionAction0Count,-0.006623835590820543
amountMod100,profileSessionAction8CountZScore,-0.00662337122779367
profileSessionAction8CountZScore,amountMod100,-0.00662337122779367
profileRawStdSessionTransactionFromCreditCardCount,amountMod1,0.006623058611346115
amountMod1,profileRawStdSessionTransactionFromCreditCardCount,0.006623058611346115
amountMod1,profileRawMeanSessionAction2Count,-0.006597454893678666
profileRawMeanSessionAction2Count,amountMod1,-0.006597454893678666
profileSessionAction5CountZScore,profileRawStdSessionAction8Count,-0.006580286465746883
profileRawStdSessionAction8Count,profileSessionAction5CountZScore,-0.006580286465746883
profileRawStdSessionAction4Count,amountMod500,-0.006577435464829434
amountMod500,profileRawStdSessionAction4Count,-0.006577435464829434
avgActionDuration,accountTypeSavings,0.006573990041778091
accountTypeSavings,avgActionDuration,0.006573990041778091
profileRawMeanSessionAction4Count,action3Count,0.006573481341126916
action3Count,profileRawMeanSessionAction4Count,0.006573481341126916
profileSessionTransactionFromCheckingCountZScore,profileRawAmountPercentile10,-0.006566871758956184
profileRawAmountPercentile10,profileSessionTransactionFromCheckingCountZScore,-0.006566871758956184
amountMod100,profileSessionAction1CountZScore,0.006566806584083918
profileSessionAction1CountZScore,amountMod100,0.006566806584083918
longitude,profileRawSessionCount,-0.0064987136635750046
profileRawSessionCount,longitude,-0.0064987136635750046
profileSessionAction5CountZScore,profileRawAmountPercentile25,-0.0064227683505432695
profileRawAmountPercentile25,profileSessionAction5CountZScore,-0.0064227683505432695
amountMod1000,profileDistinctRecipientCount,0.006416579877829227
profileDistinctRecipientCount,amountMod1000,0.006416579877829227
genderMale,action7Count,0.006410721424278819
action7Count,genderMale,0.006410721424278819
accountTypeCreditCard,profileRawStdSessionAction0Count,0.006393943693899827
profileRawStdSessionAction0Count,accountTypeCreditCard,0.006393943693899827
accountTypeSavings,profileRawAmountPercentile10,0.006391409524076823
profileRawAmountPercentile10,accountTypeSavings,0.006391409524076823
profileRawStdSessionAction9Count,profileSessionTransactionFromSavingsCountZScore,0.006384923191096012
profileSessionTransactionFromSavingsCountZScore,profileRawStdSessionAction9Count,0.006384923191096012
amountMin,maritalStatusMarried,-0.006373846010480691
maritalStatusMarried,amountMin,-0.006373846010480691
profileRawStdSessionTransactionCount,profileSessionAction8CountZScore,0.006344427822402029
profileSessionAction8CountZScore,profileRawStdSessionTransactionCount,0.006344427822402029
dayOfMonth,profileRawAmountPercentile75,-0.006303588002809836
profileRawAmountPercentile75,dayOfMonth,-0.006303588002809836
profileRawAmountPercentile90,action6Count,-0.006294155797406778
action6Count,profileRawAmountPercentile90,-0.006294155797406778
profileRawMeanSessionAction1Count,profileSessionAction1CountZScore,0.006278708817847165
profileSessionAction1CountZScore,profileRawMeanSessionAction1Count,0.006278708817847165
amountMod100,profileRawStdSessionAction9Count,-0.006277804242670228
profileRawStdSessionAction9Count,amountMod100,-0.006277804242670228
profileRawAmountPercentile75,avgActionDuration,0.006242283313751169
avgActionDuration,profileRawAmountPercentile75,0.006242283313751169
profileRawMeanSessionTransactionFromSavingsCount,profileRawMeanSessionAction1Count,-0.006200052227602322
profileRawMeanSessionAction1Count,profileRawMeanSessionTransactionFromSavingsCount,-0.006200052227602322
accountTypeCreditCard,profileSessionAction5CountZScore,0.0061533091222845575
profileSessionAction5CountZScore,accountTypeCreditCard,0.0061533091222845575
profileRecipientTxnCount,amount,-0.00614252119465111
amount,profileRecipientTxnCount,-0.00614252119465111
profileSessionAction8CountZScore,amountMod500,0.006137738395614458
amountMod500,profileSessionAction8CountZScore,0.006137738395614458
profileRawMeanSessionTransactionCount,profileRawAmountPercentile25,0.006124555195101713
profileRawAmountPercentile25,profileRawMeanSessionTransactionCount,0.006124555195101713
profileSessionAction5CountZScore,profileRawMeanSessionAction6Count,0.006116176864681479
profileRawMeanSessionAction6Count,profileSessionAction5CountZScore,0.006116176864681479
accountTypeCreditCard,profileRawAmountPercentile50,0.0060951644667178164
profileRawAmountPercentile50,accountTypeCreditCard,0.0060951644667178164
profileRawStdSessionAction3Count,profileSessionAction5CountZScore,-0.006077745170453593
profileSessionAction5CountZScore,profileRawStdSessionAction3Count,-0.006077745170453593
amount,latitude,-0.0059679727876814515
latitude,amount,-0.0059679727876814515
maritalStatusDivorced,action8Count,-0.00594537014761086
action8Count,maritalStatusDivorced,-0.00594537014761086
profileSessionTransactionFromSavingsCountZScore,action9Count,0.005933692008792755
action9Count,profileSessionTransactionFromSavingsCountZScore,0.005933692008792755
transactionCount,profileRawMeanSessionActionCount,0.00588497029605155
profileRawMeanSessionActionCount,transactionCount,0.00588497029605155
action4Count,profileSessionAction0CountZScore,-0.0058421375299696965
profileSessionAction0CountZScore,action4Count,-0.0058421375299696965
amountMod100,profileRawMeanSessionAction9Count,-0.005834409503480622
profileRawMeanSessionAction9Count,amountMod100,-0.005834409503480622
amountMod1,genderMale,0.00581192693293023
genderMale,amountMod1,0.00581192693293023
profileRawAmountStd,amountMax,0.005804429655625455
amountMax,profileRawAmountStd,0.005804429655625455
profileRawMeanSessionActionCount,profileSessionAction0CountZScore,0.005792181111790841
profileSessionAction0CountZScore,profileRawMeanSessionActionCount,0.005792181111790841
profileSessionAction6CountZScore,profileRawAmountMin,0.005785004647284408
profileRawAmountMin,profileSessionAction6CountZScore,0.005785004647284408
profileRawStdSessionTransactionFromSavingsCount,distinctRecipientCount,0.005774146642094134
distinctRecipientCount,profileRawStdSessionTransactionFromSavingsCount,0.005774146642094134
profileRawStdSessionActionCount,transactionCount,-0.005731457844046141
transactionCount,profileRawStdSessionActionCount,-0.005731457844046141
amountAvg,profileRawMeanSessionTransactionFromCreditCardCount,0.005684487753891585
profileRawMeanSessionTransactionFromCreditCardCount,amountAvg,0.005684487753891585
amountMod250,accountTypeChecking,-0.005658109216210236
accountTypeChecking,amountMod250,-0.005658109216210236
amountMod1,profileRawStdSessionAction2Count,-0.00560324806698518
profileRawStdSessionAction2Count,amountMod1,-0.00560324806698518
profileRawStdSessionActionCount,profileSessionAction0CountZScore,0.005578919409901679
profileSessionAction0CountZScore,profileRawStdSessionActionCount,0.005578919409901679
accountTypeCreditCard,action8Count,0.0055671300118138095
action8Count,accountTypeCreditCard,0.0055671300118138095
profileSessionAction5CountZScore,dayOfWeek,0.0055286066733194715
dayOfWeek,profileSessionAction5CountZScore,0.0055286066733194715
profileRawAmountPercentile10,profileRawMeanSessionTransactionFromSavingsCount,-0.005475702018004668
profileRawMeanSessionTransactionFromSavingsCount,profileRawAmountPercentile10,-0.005475702018004668
amountMax,profileRawStdSessionAction2Count,-0.005371100847133155
profileRawStdSessionAction2Count,amountMax,-0.005371100847133155
maritalStatusMarried,profileRawAmountMin,-0.005370510724904099
profileRawAmountMin,maritalStatusMarried,-0.005370510724904099
profileSessionTransactionFromCreditCardCountZScore,action3Count,0.005315783513650942
action3Count,profileSessionTransactionFromCreditCardCountZScore,0.005315783513650942
action3Count,action6Count,-0.0053091876342832595
action6Count,action3Count,-0.0053091876342832595
action0Count,accountTypeChecking,0.005307590961445048
accountTypeChecking,action0Count,0.005307590961445048
profileRawStdSessionAction2Count,profileSessionAction0CountZScore,-0.005289173204765451
profileSessionAction0CountZScore,profileRawStdSessionAction2Count,-0.005289173204765451
profileSessionAction1CountZScore,profileRawStdSessionAction5Count,0.005273433848566155
profileRawStdSessionAction5Count,profileSessionAction1CountZScore,0.005273433848566155
profileRawStdSessionAction9Count,profileRawAmountPercentile50,0.005255058882621906
profileRawAmountPercentile50,profileRawStdSessionAction9Count,0.005255058882621906
dayOfMonth,profileRawMeanSecondsToTransaction,0.005234236445917958
profileRawMeanSecondsToTransaction,dayOfMonth,0.005234236445917958
amountMod1,profileSessionTransactionFromCreditCardCountZScore,-0.0052339521246608746
profileSessionTransactionFromCreditCardCountZScore,amountMod1,-0.0052339521246608746
accountTypeCreditCard,profileRawStdSessionAction5Count,0.0052118410567991305
profileRawStdSessionAction5Count,accountTypeCreditCard,0.0052118410567991305
amountMod1,profileRawSessionCount,0.005191964508791902
profileRawSessionCount,amountMod1,0.005191964508791902
longitude,amountMin,-0.005170105772873506
amountMin,longitude,-0.005170105772873506
profileRawMeanSessionAction7Count,amountMod1,-0.005154005494100699
amountMod1,profileRawMeanSessionAction7Count,-0.005154005494100699
action3Count,profileRawAmountPercentile10,0.0051471870656696755
profileRawAmountPercentile10,action3Count,0.0051471870656696755
profileRawTransactionCount,profileSessionAction5CountZScore,0.005127528099278899
profileSessionAction5CountZScore,profileRawTransactionCount,0.005127528099278899
profileSessionAction1CountZScore,profileRawStdSessionAction7Count,0.0051101193951449235
profileRawStdSessionAction7Count,profileSessionAction1CountZScore,0.0051101193951449235
profileAmountZScore,profileRawStdSessionAction0Count,-0.005104348308675409
profileRawStdSessionAction0Count,profileAmountZScore,-0.005104348308675409
action6Count,maritalStatusMarried,0.005086698307041806
maritalStatusMarried,action6Count,0.005086698307041806
profileSessionAction0CountZScore,maritalStatusMarried,-0.005065874828765434
maritalStatusMarried,profileSessionAction0CountZScore,-0.005065874828765434
amountMod250,profileRawStdSessionAction0Count,-0.005033514165772752
profileRawStdSessionAction0Count,amountMod250,-0.005033514165772752
profileRawMeanSessionAction6Count,amountMod1,-0.005022786986919747
amountMod1,profileRawMeanSessionAction6Count,-0.005022786986919747
profileRawAmountPercentile25,profileRawMeanSessionAction6Count,0.004966287649114636
profileRawMeanSessionAction6Count,profileRawAmountPercentile25,0.004966287649114636
distinctRecipientCount,profileRawAmountPercentile25,0.004947056929031697
profileRawAmountPercentile25,distinctRecipientCount,0.004947056929031697
accountTypeChecking,profileSessionAction1CountZScore,0.004916029061596224
profileSessionAction1CountZScore,accountTypeChecking,0.004916029061596224
profileSessionAction5CountZScore,profileRawStdSessionTransactionCount,-0.004890785051341056
profileRawStdSessionTransactionCount,profileSessionAction5CountZScore,-0.004890785051341056
profileRawAmountPercentile25,action5Count,0.0048584687911712105
action5Count,profileRawAmountPercentile25,0.0048584687911712105
profileSessionAction8CountZScore,profileRawAmountStd,-0.004824460388012771
profileRawAmountStd,profileSessionAction8CountZScore,-0.004824460388012771
profileRawStdSessionTransactionFromSavingsCount,profileRawMeanSessionTransactionFromCheckingCount,0.004817307807395105
profileRawMeanSessionTransactionFromCheckingCount,profileRawStdSessionTransactionFromSavingsCount,0.004817307807395105
amountMod100,profileRawStdSessionAction4Count,-0.004815906716702917
profileRawStdSessionAction4Count,amountMod100,-0.004815906716702917
profileSessionAction5CountZScore,profileRawMeanSessionAction1Count,-0.004796841576340671
profileRawMeanSessionAction1Count,profileSessionAction5CountZScore,-0.004796841576340671
profileRawAmountMax,distanceFromHome,-0.004791675263845147
distanceFromHome,profileRawAmountMax,-0.004791675263845147
profileRawMeanSessionAction7Count,profileSessionAction0CountZScore,-0.004760631603935224
profileSessionAction0CountZScore,profileRawMeanSessionAction7Count,-0.004760631603935224
avgActionDuration,action1Count,0.004711449594215851
action1Count,avgActionDuration,0.004711449594215851
profileDistinctRecipientCount,profileSessionTransactionFromSavingsCountZScore,-0.004689700148309537
profileSessionTransactionFromSavingsCountZScore,profileDistinctRecipientCount,-0.004689700148309537
profileRawStdSessionAction0Count,amountMod1,-0.004688444468742379
amountMod1,profileRawStdSessionAction0Count,-0.004688444468742379
profileRawAmountPercentile75,action4Count,0.004680255808581686
action4Count,profileRawAmountPercentile75,0.004680255808581686
profileRawStdSessionAction0Count,profileSessionAction8CountZScore,-0.004649017936320683
profileSessionAction8CountZScore,profileRawStdSessionAction0Count,-0.004649017936320683
profileRawAmountMin,accountTypeCreditCard,-0.004603092792338277
accountTypeCreditCard,profileRawAmountMin,-0.004603092792338277
profileRawMeanSessionAction5Count,accountTypeCreditCard,0.004601770620748639
accountTypeCreditCard,profileRawMeanSessionAction5Count,0.004601770620748639
amountMod1,amountMin,-0.004534307361749077
amountMin,amountMod1,-0.004534307361749077
homeLatitude,profileRawMeanSessionAction0Count,-0.004515378403703739
profileRawMeanSessionAction0Count,homeLatitude,-0.004515378403703739
accountTypeCreditCard,avgActionDuration,0.00445669978414217
avgActionDuration,accountTypeCreditCard,0.00445669978414217
profileRawAmountAvg,profileSessionAction3CountZScore,-0.004442442117070288
